,ID,image_url,thumbnail_url
1217,1246757,https://www.openbeelden.nl/images/1271397/schoolvoetbalwedstrijd_%280_51%29.png,https://www.openbeelden.nl/images/1271397/schoolvoetbalwedstrijd_%280_51%29.png
1218,1246750,https://www.openbeelden.nl/images/1271398/de_stroomlijnfiets_%280_28%29.png,https://www.openbeelden.nl/images/1271398/de_stroomlijnfiets_%280_28%29.png
1219,1246743,https://www.openbeelden.nl/images/1271399/de_rijdende_prikslee_%280_43%29.png,https://www.openbeelden.nl/images/1271399/de_rijdende_prikslee_%280_43%29.png
1220,1246736,https://www.openbeelden.nl/images/1271400/roeiwedstrijden_om_het_kampioenschap_lange_afstanden_op_de_amstel_%280_40%29.png,https://www.openbeelden.nl/images/1271400/roeiwedstrijden_om_het_kampioenschap_lange_afstanden_op_de_amstel_%280_40%29.png
1221,1246729,https://www.openbeelden.nl/images/1271401/dr_zimmerman_spreekt_over_het_nederlands_collegium_%280_40%29.png,https://www.openbeelden.nl/images/1271401/dr_zimmerman_spreekt_over_het_nederlands_collegium_%280_40%29.png
1222,1246722,https://www.openbeelden.nl/images/1271402/anthony_fokker_introduceert_de_f-36_%280_50%29.png,https://www.openbeelden.nl/images/1271402/anthony_fokker_introduceert_de_f-36_%280_50%29.png
1223,1246715,https://www.openbeelden.nl/images/1271403/jeugdroeiwedstrijden_op_de_amstel_%280_30%29.png,https://www.openbeelden.nl/images/1271403/jeugdroeiwedstrijden_op_de_amstel_%280_30%29.png
1224,1246708,https://www.openbeelden.nl/images/1271404/de_cycle_cross_van_de_kampioen_%280_42%29.png,https://www.openbeelden.nl/images/1271404/de_cycle_cross_van_de_kampioen_%280_42%29.png
1225,1246701,https://www.openbeelden.nl/images/1271405/suikerbietenoogst_%280_36%29.png,https://www.openbeelden.nl/images/1271405/suikerbietenoogst_%280_36%29.png
1226,1246694,https://www.openbeelden.nl/images/1271406/terreinkampioenschappen_der_knmv_%280_41%29.png,https://www.openbeelden.nl/images/1271406/terreinkampioenschappen_der_knmv_%280_41%29.png
1227,1246687,https://www.openbeelden.nl/images/1271407/heidekever_verdelging_%280_31%29.png,https://www.openbeelden.nl/images/1271407/heidekever_verdelging_%280_31%29.png
1228,1246680,https://www.openbeelden.nl/images/1271408/kleinveetentoonstelling_van_ornis_%280_30%29.png,https://www.openbeelden.nl/images/1271408/kleinveetentoonstelling_van_ornis_%280_30%29.png
1229,1246673,https://www.openbeelden.nl/images/1271409/nationale_veldloop_om_de_utrechts_nieuwsbladbeker_%280_18%29.png,https://www.openbeelden.nl/images/1271409/nationale_veldloop_om_de_utrechts_nieuwsbladbeker_%280_18%29.png
1230,1246666,https://www.openbeelden.nl/images/1271410/modeshow_op_de_statendam_%280_59%29.png,https://www.openbeelden.nl/images/1271410/modeshow_op_de_statendam_%280_59%29.png
1231,1246659,https://www.openbeelden.nl/images/1271411/lodewijk_van_deysel_zeventig_jaar_%280_38%29.png,https://www.openbeelden.nl/images/1271411/lodewijk_van_deysel_zeventig_jaar_%280_38%29.png
1232,1246652,https://www.openbeelden.nl/images/1271412/clinge_doorenbos_vijftig_jaar_%281_33%29.png,https://www.openbeelden.nl/images/1271412/clinge_doorenbos_vijftig_jaar_%281_33%29.png
1233,1246645,https://www.openbeelden.nl/images/1271413/tennistournooi_ddv_%280_43%29.png,https://www.openbeelden.nl/images/1271413/tennistournooi_ddv_%280_43%29.png
1234,1246638,https://www.openbeelden.nl/images/1271414/les_bains_%280_37%29.png,https://www.openbeelden.nl/images/1271414/les_bains_%280_37%29.png
1235,1246631,https://www.openbeelden.nl/images/1271415/motorraces_op_woerdestein_%280_28%29.png,https://www.openbeelden.nl/images/1271415/motorraces_op_woerdestein_%280_28%29.png
1236,1246624,https://www.openbeelden.nl/images/1271416/het_zilveren_jubileum_van_de_harmonie_%280_39%29.png,https://www.openbeelden.nl/images/1271416/het_zilveren_jubileum_van_de_harmonie_%280_39%29.png
1237,1246617,https://www.openbeelden.nl/images/1271417/jaarvergadering_van_de_koninklijke_nederlandse_brandweervereniging_%281_09%29.png,https://www.openbeelden.nl/images/1271417/jaarvergadering_van_de_koninklijke_nederlandse_brandweervereniging_%281_09%29.png
1238,1246610,https://www.openbeelden.nl/images/1271418/zwemwedstrijden_holland-frankrijk_%280_43%29.png,https://www.openbeelden.nl/images/1271418/zwemwedstrijden_holland-frankrijk_%280_43%29.png
1239,1246603,https://www.openbeelden.nl/images/1271419/huldiging_van_kees_pellenaars_%280_44%29.png,https://www.openbeelden.nl/images/1271419/huldiging_van_kees_pellenaars_%280_44%29.png
1240,1246589,https://www.openbeelden.nl/images/1271421/herdenking_van_het_450-jarig_bestaan_van_het_marktwezen_%280_41%29.png,https://www.openbeelden.nl/images/1271421/herdenking_van_het_450-jarig_bestaan_van_het_marktwezen_%280_41%29.png
1241,1246582,https://www.openbeelden.nl/images/1271422/snelheidswedstrijden_voor_loopjongens_%280_32%29.png,https://www.openbeelden.nl/images/1271422/snelheidswedstrijden_voor_loopjongens_%280_32%29.png
1242,1246575,https://www.openbeelden.nl/images/1271423/zangconcours_van_kanaries_%280_51%29.png,https://www.openbeelden.nl/images/1271423/zangconcours_van_kanaries_%280_51%29.png
1243,1246568,https://www.openbeelden.nl/images/1271424/dies_natalisviering_van_de_leidse_studenten_%281_00%29.png,https://www.openbeelden.nl/images/1271424/dies_natalisviering_van_de_leidse_studenten_%281_00%29.png
1244,1246561,https://www.openbeelden.nl/images/1271425/serie_draverijen_%280_44%29.png,https://www.openbeelden.nl/images/1271425/serie_draverijen_%280_44%29.png
1245,1246547,https://www.openbeelden.nl/images/1271427/de_zitting_van_het_permanente_hof_van_internationale_justitie_%280_49%29.png,https://www.openbeelden.nl/images/1271427/de_zitting_van_het_permanente_hof_van_internationale_justitie_%280_49%29.png
1246,1246540,https://www.openbeelden.nl/images/1271428/aankomst_van_de_postjager_%282_00%29.png,https://www.openbeelden.nl/images/1271428/aankomst_van_de_postjager_%282_00%29.png
1247,1246533,https://www.openbeelden.nl/images/1271429/opleidingsschool_voor_de_koninklijke_marechaussee_%281_09%29.png,https://www.openbeelden.nl/images/1271429/opleidingsschool_voor_de_koninklijke_marechaussee_%281_09%29.png
1248,1246512,https://www.openbeelden.nl/images/1271432/proeftocht_van_de_diesel_electrische_trein_%280_25%29.png,https://www.openbeelden.nl/images/1271432/proeftocht_van_de_diesel_electrische_trein_%280_25%29.png
1249,1246505,https://www.openbeelden.nl/images/1271433/bouw_van_de_brug_over_de_waal_%280_37%29.png,https://www.openbeelden.nl/images/1271433/bouw_van_de_brug_over_de_waal_%280_37%29.png
1250,1246498,https://www.openbeelden.nl/images/1271434/de_veldloop_van_dhc_%280_26%29.png,https://www.openbeelden.nl/images/1271434/de_veldloop_van_dhc_%280_26%29.png
1251,1246491,https://www.openbeelden.nl/images/1271435/kantklossen_%280_33%29.png,https://www.openbeelden.nl/images/1271435/kantklossen_%280_33%29.png
1252,1246484,https://www.openbeelden.nl/images/1271436/koninginnedag_%280_20%29.png,https://www.openbeelden.nl/images/1271436/koninginnedag_%280_20%29.png
1253,1246477,https://www.openbeelden.nl/images/1271437/korte_rondwandeling_door_artis_%280_23%29.png,https://www.openbeelden.nl/images/1271437/korte_rondwandeling_door_artis_%280_23%29.png
1254,1246470,https://www.openbeelden.nl/images/1271438/ontzetfeesten_%280_44%29.png,https://www.openbeelden.nl/images/1271438/ontzetfeesten_%280_44%29.png
1255,1246463,https://www.openbeelden.nl/images/1271439/dubbel_jubileum_dr._a.f._philips_%281_39%29.png,https://www.openbeelden.nl/images/1271439/dubbel_jubileum_dr._a.f._philips_%281_39%29.png
1256,1246449,https://www.openbeelden.nl/images/1271441/lente_%280_34%29.png,https://www.openbeelden.nl/images/1271441/lente_%280_34%29.png
1257,1246435,https://www.openbeelden.nl/images/1271443/omhooghijsen_van_een_accumulator_van_duizend_kilogram_%280_25%29.png,https://www.openbeelden.nl/images/1271443/omhooghijsen_van_een_accumulator_van_duizend_kilogram_%280_25%29.png
1258,1246428,https://www.openbeelden.nl/images/1271444/op_bezoek_bij_willy_den_ouden_%280_53%29.png,https://www.openbeelden.nl/images/1271444/op_bezoek_bij_willy_den_ouden_%280_53%29.png
1259,1246421,https://www.openbeelden.nl/images/1271445/het_harmonika_orgel_%280_40%29.png,https://www.openbeelden.nl/images/1271445/het_harmonika_orgel_%280_40%29.png
1260,1246414,https://www.openbeelden.nl/images/1271446/officiele_opening_van_de_kunstijsbaan_%280_57%29.png,https://www.openbeelden.nl/images/1271446/officiele_opening_van_de_kunstijsbaan_%280_57%29.png
1261,1246407,https://www.openbeelden.nl/images/1271447/officiele_opening_van_het_sportfondsenbad_%280_38%29.png,https://www.openbeelden.nl/images/1271447/officiele_opening_van_het_sportfondsenbad_%280_38%29.png
1262,1246400,https://www.openbeelden.nl/images/1271448/het_middenstandscongres_almitento_%280_57%29.png,https://www.openbeelden.nl/images/1271448/het_middenstandscongres_almitento_%280_57%29.png
1263,1246393,https://www.openbeelden.nl/images/1271449/het_julianakanaal_lekt_%280_22%29.png,https://www.openbeelden.nl/images/1271449/het_julianakanaal_lekt_%280_22%29.png
1264,1246386,https://www.openbeelden.nl/images/1271450/het_sint_theresia_jongenskoor_%280_43%29.png,https://www.openbeelden.nl/images/1271450/het_sint_theresia_jongenskoor_%280_43%29.png
1265,1246379,https://www.openbeelden.nl/images/1271451/de_olympische_dag_in_het_stadion_te_amsterdam_%281_04%29.png,https://www.openbeelden.nl/images/1271451/de_olympische_dag_in_het_stadion_te_amsterdam_%281_04%29.png
1266,1246372,https://www.openbeelden.nl/images/1271452/motorbehendigheidswedstrijden_%280_24%29.png,https://www.openbeelden.nl/images/1271452/motorbehendigheidswedstrijden_%280_24%29.png
1267,1246365,https://www.openbeelden.nl/images/1271453/de_ronde_van_roosendaal_van_wielrennen_%280_41%29.png,https://www.openbeelden.nl/images/1271453/de_ronde_van_roosendaal_van_wielrennen_%280_41%29.png
1268,1246358,https://www.openbeelden.nl/images/1271454/afscheid_van_dr._jacob_%280_28%29.png,https://www.openbeelden.nl/images/1271454/afscheid_van_dr._jacob_%280_28%29.png
1269,1246351,https://www.openbeelden.nl/images/1271455/filmbal_in_het_casino_%281_14%29.png,https://www.openbeelden.nl/images/1271455/filmbal_in_het_casino_%281_14%29.png
1270,1246344,https://www.openbeelden.nl/images/1271456/tenniswedstrijd_nederland-monaco_voor_de_daviscup_%280_34%29.png,https://www.openbeelden.nl/images/1271456/tenniswedstrijd_nederland-monaco_voor_de_daviscup_%280_34%29.png
1271,1246330,https://www.openbeelden.nl/images/1271458/de_plechtige_uitvaart_van_de_koning_van_belgi%c3%ab_%283_03%29.png,https://www.openbeelden.nl/images/1271458/de_plechtige_uitvaart_van_de_koning_van_belgi%c3%ab_%283_03%29.png
1272,1246202,https://www.openbeelden.nl/images/1271459/proefvaart_en_de_offici%c3%able_overdracht_van_het_ms_bloemfontein_%280_49%29.png,https://www.openbeelden.nl/images/1271459/proefvaart_en_de_offici%c3%able_overdracht_van_het_ms_bloemfontein_%280_49%29.png
1273,1246323,https://www.openbeelden.nl/images/1271460/aankomst_en_huldiging_van_de_uiverbemanning_en_andere_uiveronderwerpen_%283_51%29.png,https://www.openbeelden.nl/images/1271460/aankomst_en_huldiging_van_de_uiverbemanning_en_andere_uiveronderwerpen_%283_51%29.png
1274,1246316,https://www.openbeelden.nl/images/1271461/nieuwjaarsreceptie_%280_29%29.png,https://www.openbeelden.nl/images/1271461/nieuwjaarsreceptie_%280_29%29.png
1275,1246309,https://www.openbeelden.nl/images/1271462/een_lentedag_in_artis_%280_29%29.png,https://www.openbeelden.nl/images/1271462/een_lentedag_in_artis_%280_29%29.png
1276,1246302,https://www.openbeelden.nl/images/1271463/de_studenten_van_de_koloniale_landbouwschool_vieren_feest_%281_19%29.png,https://www.openbeelden.nl/images/1271463/de_studenten_van_de_koloniale_landbouwschool_vieren_feest_%281_19%29.png
1277,1246295,https://www.openbeelden.nl/images/1271464/st_jansprocessie_%280_41%29.png,https://www.openbeelden.nl/images/1271464/st_jansprocessie_%280_41%29.png
1278,1246288,https://www.openbeelden.nl/images/1271465/ingebruikstelling_nieuwe_spoorlijn_%280_51%29.png,https://www.openbeelden.nl/images/1271465/ingebruikstelling_nieuwe_spoorlijn_%280_51%29.png
1279,1246281,https://www.openbeelden.nl/images/1271466/wateracrobatiek_op_de_mooie_nel_%280_25%29.png,https://www.openbeelden.nl/images/1271466/wateracrobatiek_op_de_mooie_nel_%280_25%29.png
1280,1246274,https://www.openbeelden.nl/images/1271467/bloemencorso_%280_34%29.png,https://www.openbeelden.nl/images/1271467/bloemencorso_%280_34%29.png
1281,1246267,https://www.openbeelden.nl/images/1271468/huldiging_van_uiverbemanning_%280_58%29.png,https://www.openbeelden.nl/images/1271468/huldiging_van_uiverbemanning_%280_58%29.png
1282,1246260,https://www.openbeelden.nl/images/1271469/derde_nederlandse_zesdaagse_%282_33%29.png,https://www.openbeelden.nl/images/1271469/derde_nederlandse_zesdaagse_%282_33%29.png
1283,1246253,https://www.openbeelden.nl/images/1271470/mevrouw_corry_dommering_toont_de_nieuwe_damesmode_%280_43%29.png,https://www.openbeelden.nl/images/1271470/mevrouw_corry_dommering_toont_de_nieuwe_damesmode_%280_43%29.png
1284,1246246,https://www.openbeelden.nl/images/1271471/uitvoering_bond_van_amsterdamse_zangverenigingen_%280_54%29.png,https://www.openbeelden.nl/images/1271471/uitvoering_bond_van_amsterdamse_zangverenigingen_%280_54%29.png
1285,1246232,https://www.openbeelden.nl/images/1271473/begrafenis_dr._h.p._berlage_%280_58%29.png,https://www.openbeelden.nl/images/1271473/begrafenis_dr._h.p._berlage_%280_58%29.png
1286,1246225,https://www.openbeelden.nl/images/1271474/concours_hippique_van_de_koninklijke_nederlandse_jachtvereniging_%281_50%29.png,https://www.openbeelden.nl/images/1271474/concours_hippique_van_de_koninklijke_nederlandse_jachtvereniging_%281_50%29.png
1287,1246218,https://www.openbeelden.nl/images/1271475/kinderspelen_%280_37%29.png,https://www.openbeelden.nl/images/1271475/kinderspelen_%280_37%29.png
1288,1246209,https://www.openbeelden.nl/images/1271476/vierde_jaarlijkse_dudok_de_wit_feesten_%280_33%29.png,https://www.openbeelden.nl/images/1271476/vierde_jaarlijkse_dudok_de_wit_feesten_%280_33%29.png
1289,1246195,https://www.openbeelden.nl/images/1271477/het_uitzetten_van_tweeduizend_kilogram_vis_door_de_algemene_hengelaars_bond_%280_31%29.png,https://www.openbeelden.nl/images/1271477/het_uitzetten_van_tweeduizend_kilogram_vis_door_de_algemene_hengelaars_bond_%280_31%29.png
1290,1246188,https://www.openbeelden.nl/images/1271478/stille_omgang_door_zes_duizend_vrouwen_%280_49%29.png,https://www.openbeelden.nl/images/1271478/stille_omgang_door_zes_duizend_vrouwen_%280_49%29.png
1291,1246181,https://www.openbeelden.nl/images/1271479/huldiging_minister_steenberghe_%280_50%29.png,https://www.openbeelden.nl/images/1271479/huldiging_minister_steenberghe_%280_50%29.png
1292,1246174,https://www.openbeelden.nl/images/1271480/petitionement_van_het_nvv_voor_werklozenzorg_%280_23%29.png,https://www.openbeelden.nl/images/1271480/petitionement_van_het_nvv_voor_werklozenzorg_%280_23%29.png
1293,1246167,https://www.openbeelden.nl/images/1271481/honderdtwintigjarig_bestaan_der_koninklijke_marechaussee_%280_42%29.png,https://www.openbeelden.nl/images/1271481/honderdtwintigjarig_bestaan_der_koninklijke_marechaussee_%280_42%29.png
1294,1246157,https://www.openbeelden.nl/images/1271482/varsity_op_noordzeekanaal_%280_47%29.png,https://www.openbeelden.nl/images/1271482/varsity_op_noordzeekanaal_%280_47%29.png
1295,1246143,https://www.openbeelden.nl/images/1271483/de_plechtige_maria_omdracht_%280_57%29.png,https://www.openbeelden.nl/images/1271483/de_plechtige_maria_omdracht_%280_57%29.png
1296,1246136,https://www.openbeelden.nl/images/1271484/een_imitatie_van_charlie_chaplin_%280_28%29.png,https://www.openbeelden.nl/images/1271484/een_imitatie_van_charlie_chaplin_%280_28%29.png
1297,1246129,https://www.openbeelden.nl/images/1271485/studentenwerkkamp_op_de_quot_uilenhorst_quot_%280_49%29.png,https://www.openbeelden.nl/images/1271485/studentenwerkkamp_op_de_quot_uilenhorst_quot_%280_49%29.png
1298,1246122,https://www.openbeelden.nl/images/1271486/militaire_plechtigheid_op_de_molenheide_%280_53%29.png,https://www.openbeelden.nl/images/1271486/militaire_plechtigheid_op_de_molenheide_%280_53%29.png
1299,1246115,https://www.openbeelden.nl/images/1271487/de_sumatratabak_inschrijving_%280_21%29.png,https://www.openbeelden.nl/images/1271487/de_sumatratabak_inschrijving_%280_21%29.png
1300,1246108,https://www.openbeelden.nl/images/1271488/opening_van_de_luchtlijn_amsterdam-hull_%281_03%29.png,https://www.openbeelden.nl/images/1271488/opening_van_de_luchtlijn_amsterdam-hull_%281_03%29.png
1301,1246101,https://www.openbeelden.nl/images/1271489/concours_hippique_%280_56%29.png,https://www.openbeelden.nl/images/1271489/concours_hippique_%280_56%29.png
1302,1246094,https://www.openbeelden.nl/images/1271490/wedstrijden_van_de_landelijke_ruiters_%280_39%29.png,https://www.openbeelden.nl/images/1271490/wedstrijden_van_de_landelijke_ruiters_%280_39%29.png
1303,1246085,https://www.openbeelden.nl/images/1271491/koninginnedagviering_%280_35%29.png,https://www.openbeelden.nl/images/1271491/koninginnedagviering_%280_35%29.png
1304,1246078,https://www.openbeelden.nl/images/1271492/kreeftenvangst_op_de_schelde_%280_30%29.png,https://www.openbeelden.nl/images/1271492/kreeftenvangst_op_de_schelde_%280_30%29.png
1305,1246071,https://www.openbeelden.nl/images/1271493/begrafenis_van_opperrabijn_onderwijzer_%280_45%29.png,https://www.openbeelden.nl/images/1271493/begrafenis_van_opperrabijn_onderwijzer_%280_45%29.png
1306,1246064,https://www.openbeelden.nl/images/1271494/herdenking_der_mobilisatie_%280_54%29.png,https://www.openbeelden.nl/images/1271494/herdenking_der_mobilisatie_%280_54%29.png
1307,1246057,https://www.openbeelden.nl/images/1271495/motorbehendigheidswedstrijd_%280_23%29.png,https://www.openbeelden.nl/images/1271495/motorbehendigheidswedstrijd_%280_23%29.png
1308,1246050,https://www.openbeelden.nl/images/1271496/de_honderdste_verjaardag_van_de_weduwe_lejeune-bos_%280_24%29.png,https://www.openbeelden.nl/images/1271496/de_honderdste_verjaardag_van_de_weduwe_lejeune-bos_%280_24%29.png
1309,1246037,https://www.openbeelden.nl/images/1271497/bosloop_georganiseerd_door_de_quot_trekvogels_quot_%280_26%29.png,https://www.openbeelden.nl/images/1271497/bosloop_georganiseerd_door_de_quot_trekvogels_quot_%280_26%29.png
1310,1246019,https://www.openbeelden.nl/images/1271499/ijspret_op_zolder_%280_41%29.png,https://www.openbeelden.nl/images/1271499/ijspret_op_zolder_%280_41%29.png
1311,1246012,https://www.openbeelden.nl/images/1271500/het_bespelen_van_de_blokfluit_door_schoolkinderen_%280_32%29.png,https://www.openbeelden.nl/images/1271500/het_bespelen_van_de_blokfluit_door_schoolkinderen_%280_32%29.png
1312,1246005,https://www.openbeelden.nl/images/1271501/internationale_wegwedstrijd_over_honderd_twee_en_dertig_km_%280_35%29.png,https://www.openbeelden.nl/images/1271501/internationale_wegwedstrijd_over_honderd_twee_en_dertig_km_%280_35%29.png
1313,1245998,https://www.openbeelden.nl/images/1271502/folkloredag_%281_17%29.png,https://www.openbeelden.nl/images/1271502/folkloredag_%281_17%29.png
1314,1245991,https://www.openbeelden.nl/images/1271503/springconcours_van_de_noord-hollandse_jachtvereniging_%280_36%29.png,https://www.openbeelden.nl/images/1271503/springconcours_van_de_noord-hollandse_jachtvereniging_%280_36%29.png
1315,1245984,https://www.openbeelden.nl/images/1271504/paasveetentoonstelling_%280_41%29.png,https://www.openbeelden.nl/images/1271504/paasveetentoonstelling_%280_41%29.png
1316,1245970,https://www.openbeelden.nl/images/1271506/kaagweek_1934_%280_27%29.png,https://www.openbeelden.nl/images/1271506/kaagweek_1934_%280_27%29.png
1317,1245963,https://www.openbeelden.nl/images/1271507/veldloopkampioenschap_van_nederland_%280_33%29.png,https://www.openbeelden.nl/images/1271507/veldloopkampioenschap_van_nederland_%280_33%29.png
1318,1245956,https://www.openbeelden.nl/images/1271508/nationale_land-_en_tuinbouwtentoonstelling_quot_amato_quot_%280_43%29.png,https://www.openbeelden.nl/images/1271508/nationale_land-_en_tuinbouwtentoonstelling_quot_amato_quot_%280_43%29.png
1319,1245949,https://www.openbeelden.nl/images/1271509/lustrumfeesten_van_het_mts_corps%2c_gecostumeerde_voetbalwedstrijd_%280_34%29.png,https://www.openbeelden.nl/images/1271509/lustrumfeesten_van_het_mts_corps%2c_gecostumeerde_voetbalwedstrijd_%280_34%29.png
1320,1245942,https://www.openbeelden.nl/images/1271510/chris_berger_twee_maal_europees_kampioen_%280_41%29.png,https://www.openbeelden.nl/images/1271510/chris_berger_twee_maal_europees_kampioen_%280_41%29.png
1321,1245935,https://www.openbeelden.nl/images/1271511/mannenkoor_viert_haar_tachtigjarig_bestaan_%281_58%29.png,https://www.openbeelden.nl/images/1271511/mannenkoor_viert_haar_tachtigjarig_bestaan_%281_58%29.png
1322,1245928,https://www.openbeelden.nl/images/1271512/muzikale_ontvangst_van_een_mijnwerkerskoor_uit_limburg_%280_22%29.png,https://www.openbeelden.nl/images/1271512/muzikale_ontvangst_van_een_mijnwerkerskoor_uit_limburg_%280_22%29.png
1323,1245921,https://www.openbeelden.nl/images/1271513/autogiro_bezoekt_het_kennemer_lyceum_%280_22%29.png,https://www.openbeelden.nl/images/1271513/autogiro_bezoekt_het_kennemer_lyceum_%280_22%29.png
1324,1245914,https://www.openbeelden.nl/images/1271514/het_zilveren_ambtsjubileum_van_burgemeester_gravestein_%280_28%29.png,https://www.openbeelden.nl/images/1271514/het_zilveren_ambtsjubileum_van_burgemeester_gravestein_%280_28%29.png
1325,1245900,https://www.openbeelden.nl/images/1271516/officiele_proefvaart_van_het_s.s._aagtekerk_%280_44%29.png,https://www.openbeelden.nl/images/1271516/officiele_proefvaart_van_het_s.s._aagtekerk_%280_44%29.png
1326,1245893,https://www.openbeelden.nl/images/1271517/tewaterlating_van_de_bloemfontein_%281_15%29.png,https://www.openbeelden.nl/images/1271517/tewaterlating_van_de_bloemfontein_%281_15%29.png
1327,1245886,https://www.openbeelden.nl/images/1271518/mr_j._visser_spreekt_voor_de_vereniging_kunst_in_nood_%280_45%29.png,https://www.openbeelden.nl/images/1271518/mr_j._visser_spreekt_voor_de_vereniging_kunst_in_nood_%280_45%29.png
1328,1245872,https://www.openbeelden.nl/images/1271520/st._hubertus_gildefeesten_%281_13%29.png,https://www.openbeelden.nl/images/1271520/st._hubertus_gildefeesten_%281_13%29.png
1329,1245823,https://www.openbeelden.nl/images/1271521/mevrouw_esther_de_boer_van_rijk_per_vliegtuig_naar_belgi%c3%ab%c2%91_%280_52%29.png,https://www.openbeelden.nl/images/1271521/mevrouw_esther_de_boer_van_rijk_per_vliegtuig_naar_belgi%c3%ab%c2%91_%280_52%29.png
1330,1245865,https://www.openbeelden.nl/images/1271522/folkloristische_uitvoering_%281_06%29.png,https://www.openbeelden.nl/images/1271522/folkloristische_uitvoering_%281_06%29.png
1331,1245858,https://www.openbeelden.nl/images/1271523/carnaval_%282_59%29.png,https://www.openbeelden.nl/images/1271523/carnaval_%282_59%29.png
1332,1245851,https://www.openbeelden.nl/images/1271524/jiu_jitsu_de_zelfverdediging_zonder_wapens_%280_51%29.png,https://www.openbeelden.nl/images/1271524/jiu_jitsu_de_zelfverdediging_zonder_wapens_%280_51%29.png
1333,1245844,https://www.openbeelden.nl/images/1271525/minister_marchant_spreekt_over_de_nieuwe_spelling_%280_51%29.png,https://www.openbeelden.nl/images/1271525/minister_marchant_spreekt_over_de_nieuwe_spelling_%280_51%29.png
1334,1245837,https://www.openbeelden.nl/images/1271526/de_elf_provincientocht_tgv_leidens_ontzet_%280_38%29.png,https://www.openbeelden.nl/images/1271526/de_elf_provincientocht_tgv_leidens_ontzet_%280_38%29.png
1335,1245830,https://www.openbeelden.nl/images/1271527/huwelijk_lien_deyers_met_alfred_zeisler_%280_19%29.png,https://www.openbeelden.nl/images/1271527/huwelijk_lien_deyers_met_alfred_zeisler_%280_19%29.png
1336,1245816,https://www.openbeelden.nl/images/1271528/internationale_hondententoonstelling_%280_28%29.png,https://www.openbeelden.nl/images/1271528/internationale_hondententoonstelling_%280_28%29.png
1337,1245809,https://www.openbeelden.nl/images/1271529/jonge_leeuwtjes_in_artis_%280_34%29.png,https://www.openbeelden.nl/images/1271529/jonge_leeuwtjes_in_artis_%280_34%29.png
1338,1245802,https://www.openbeelden.nl/images/1271530/burgemeester_maarschalk%27s_25_jarig_ambtsjubileum_%280_44%29.png,https://www.openbeelden.nl/images/1271530/burgemeester_maarschalk%27s_25_jarig_ambtsjubileum_%280_44%29.png
1339,1245795,https://www.openbeelden.nl/images/1271531/vertrek_en_verblijf_van_de_nederlandse_mariniers_%281_51%29.png,https://www.openbeelden.nl/images/1271531/vertrek_en_verblijf_van_de_nederlandse_mariniers_%281_51%29.png
1340,1245788,https://www.openbeelden.nl/images/1271532/inscheping_van_circus_sarassani_%280_55%29.png,https://www.openbeelden.nl/images/1271532/inscheping_van_circus_sarassani_%280_55%29.png
1341,1245781,https://www.openbeelden.nl/images/1271533/nationale_zwemwedstrijden_op_berg_en_bos_%280_58%29.png,https://www.openbeelden.nl/images/1271533/nationale_zwemwedstrijden_op_berg_en_bos_%280_58%29.png
1342,1245774,https://www.openbeelden.nl/images/1271534/wedstrijd_voor_eigengemaakte_zeilbootjes_%280_34%29.png,https://www.openbeelden.nl/images/1271534/wedstrijd_voor_eigengemaakte_zeilbootjes_%280_34%29.png
1343,1245767,https://www.openbeelden.nl/images/1271535/lustrum_studentencorps_%280_50%29.png,https://www.openbeelden.nl/images/1271535/lustrum_studentencorps_%280_50%29.png
1344,1245760,https://www.openbeelden.nl/images/1271536/de_cycle_cross_georganiseerd_door_de_reto_%280_52%29.png,https://www.openbeelden.nl/images/1271536/de_cycle_cross_georganiseerd_door_de_reto_%280_52%29.png
1345,1245753,https://www.openbeelden.nl/images/1271537/mannenzangvereniging_zang_en_vriendschap_viert_derde_lustrum_%280_32%29.png,https://www.openbeelden.nl/images/1271537/mannenzangvereniging_zang_en_vriendschap_viert_derde_lustrum_%280_32%29.png
1346,1245746,https://www.openbeelden.nl/images/1271538/150-jarig_bestaan_van_de_parochie_de_liefde_%280_27%29.png,https://www.openbeelden.nl/images/1271538/150-jarig_bestaan_van_de_parochie_de_liefde_%280_27%29.png
1347,1245732,https://www.openbeelden.nl/images/1271540/van_pontjesbaas_tot_autobewaarder_%280_37%29.png,https://www.openbeelden.nl/images/1271540/van_pontjesbaas_tot_autobewaarder_%280_37%29.png
1348,1245725,https://www.openbeelden.nl/images/1271541/aankomst_deelnemers_aan_internationaal_dansconcours_%281_04%29.png,https://www.openbeelden.nl/images/1271541/aankomst_deelnemers_aan_internationaal_dansconcours_%281_04%29.png
1349,1245714,https://www.openbeelden.nl/images/1271542/missieoptocht_%280_46%29.png,https://www.openbeelden.nl/images/1271542/missieoptocht_%280_46%29.png
1350,1245699,https://www.openbeelden.nl/images/1271543/opening_van_de_veka_wielerbaan_%280_47%29.png,https://www.openbeelden.nl/images/1271543/opening_van_de_veka_wielerbaan_%280_47%29.png
1351,1245683,https://www.openbeelden.nl/images/1271544/de_hollandia_roeiwedstrijden_%281_05%29.png,https://www.openbeelden.nl/images/1271544/de_hollandia_roeiwedstrijden_%281_05%29.png
1352,1245664,https://www.openbeelden.nl/images/1271545/met_de_sardijnvissers_langs_onze_noordzeekust_%280_41%29.png,https://www.openbeelden.nl/images/1271545/met_de_sardijnvissers_langs_onze_noordzeekust_%280_41%29.png
